"begin_yearmonth","episode_id","state","cz_name","event_type","fips"
199208,NA,"Montana","Sweet Grass","Hail","030097"
199208,NA,"Montana","Carbon","Hail","030009"
199208,NA,"Montana","Teton","Hail","030099"
199208,NA,"Montana","Cascade","Hail","030013"
199207,NA,"Montana","Hill","Hail","030041"
199207,NA,"Montana","Petroleum","Hail","030069"
199207,NA,"Montana","Stillwater","Hail","030095"
199207,NA,"Montana","Rosebud","Hail","030087"
199206,NA,"Montana","Missoula","Hail","030063"
199208,NA,"Montana","Hill","Hail","030041"
199208,NA,"Montana","Garfield","Hail","030033"
199207,NA,"Nebraska","Thurston","Thunderstorm Wind","031173"
199207,NA,"Nebraska","Cheyenne","Hail","031033"
199208,NA,"Nebraska","Sherman","Hail","031163"
199207,NA,"Nebraska","Phelps","Hail","031137"
199208,NA,"Nebraska","Butler","Thunderstorm Wind","031023"
199208,NA,"Nebraska","Cedar","Thunderstorm Wind","031027"
199208,NA,"Nebraska","Dixon","Thunderstorm Wind","031051"
199208,NA,"Nebraska","Hall","Thunderstorm Wind","031079"
199208,NA,"Nebraska","Seward","Thunderstorm Wind","031159"
199208,NA,"Nebraska","Perkins","Thunderstorm Wind","031135"
199208,NA,"Nebraska","Perkins","Thunderstorm Wind","031135"
199208,NA,"Nebraska","Chase","Thunderstorm Wind","031029"
199208,NA,"Nebraska","Stanton","Thunderstorm Wind","031167"
199209,NA,"Nebraska","Cass","Tornado","031025"
199209,NA,"Nebraska","Dawson","Thunderstorm Wind","031047"
199209,NA,"Nebraska","Harlan","Thunderstorm Wind","031083"
199209,NA,"Nebraska","Gage","Thunderstorm Wind","031067"
199208,NA,"Nebraska","Cuming","Thunderstorm Wind","031039"
199208,NA,"Nebraska","Madison","Thunderstorm Wind","031119"
199209,NA,"Nebraska","Lancaster","Thunderstorm Wind","031109"
199209,NA,"Nebraska","Gage","Thunderstorm Wind","031067"
199208,NA,"Nebraska","Cedar","Thunderstorm Wind","031027"
199208,NA,"Nebraska","Cedar","Thunderstorm Wind","031027"
199208,NA,"Nebraska","Wayne","Thunderstorm Wind","031179"
199208,NA,"Nebraska","Knox","Thunderstorm Wind","031107"
199208,NA,"Nebraska","Pierce","Thunderstorm Wind","031139"
199208,NA,"Nebraska","Wayne","Thunderstorm Wind","031179"
199208,NA,"Nebraska","Cuming","Thunderstorm Wind","031039"
199208,NA,"Nebraska","Wayne","Thunderstorm Wind","031179"
199208,NA,"Nebraska","Pierce","Thunderstorm Wind","031139"
199208,NA,"Nebraska","Clay","Thunderstorm Wind","031035"
199208,NA,"Nebraska","Fillmore","Thunderstorm Wind","031059"
199206,NA,"Nebraska","Saline","Tornado","031151"
199201,NA,"Nebraska","Merrick","Tornado","031121"
199201,NA,"Nebraska","Sherman","Tornado","031163"
199201,NA,"Nebraska","Merrick","Tornado","031121"
199201,NA,"Nebraska","Sherman","Tornado","031163"
199201,NA,"Nebraska","Merrick","Tornado","031121"
199201,NA,"Nebraska","Nance","Tornado","031125"
199203,NA,"Nebraska","Dundy","Tornado","031057"
199204,NA,"Nebraska","Red Willow","Thunderstorm Wind","031145"
199205,NA,"Nebraska","Wayne","Thunderstorm Wind","031179"
199205,NA,"Nebraska","Sheridan","Thunderstorm Wind","031161"
199205,NA,"Nebraska","Lincoln","Thunderstorm Wind","031111"
199205,NA,"Nebraska","Butler","Tornado","031023"
199205,NA,"Nebraska","Holt","Tornado","031089"
199205,NA,"Nebraska","Butler","Tornado","031023"
199205,NA,"Nebraska","Holt","Tornado","031089"
199205,NA,"Nebraska","Holt","Tornado","031089"
199205,NA,"Nebraska","Holt","Thunderstorm Wind","031089"
199206,NA,"Nebraska","Dixon","Thunderstorm Wind","031051"
199206,NA,"Nebraska","Seward","Tornado","031159"
199206,NA,"Nebraska","Cuming","Tornado","031039"
199206,NA,"Nebraska","Cuming","Tornado","031039"
199206,NA,"Nebraska","Cuming","Tornado","031039"
199206,NA,"Nebraska","Seward","Tornado","031159"
199207,NA,"Nebraska","Box Butte","Tornado","031013"
199207,NA,"Nebraska","Lincoln","Thunderstorm Wind","031111"
199207,NA,"Nebraska","Frontier","Thunderstorm Wind","031063"
199207,NA,"Nebraska","Frontier","Thunderstorm Wind","031063"
199207,NA,"Nebraska","Sheridan","Thunderstorm Wind","031161"
199207,NA,"Nebraska","Grant","Thunderstorm Wind","031075"
199207,NA,"Nebraska","Hitchcock","Thunderstorm Wind","031087"
199207,NA,"Nebraska","Hitchcock","Thunderstorm Wind","031087"
199207,NA,"Nebraska","Lincoln","Tornado","031111"
199207,NA,"Nebraska","Lincoln","Thunderstorm Wind","031111"
199207,NA,"Nebraska","Fillmore","Thunderstorm Wind","031059"
199207,NA,"Nebraska","Pawnee","Tornado","031133"
199207,NA,"Nebraska","Pawnee","Tornado","031133"
199207,NA,"Nebraska","Gage","Thunderstorm Wind","031067"
199207,NA,"Nebraska","Johnson","Tornado","031097"
199208,NA,"Nebraska","York","Thunderstorm Wind","031185"
199208,NA,"Nebraska","Fillmore","Thunderstorm Wind","031059"
199208,NA,"Nebraska","Garfield","Thunderstorm Wind","031071"
199208,NA,"Nebraska","Greeley","Thunderstorm Wind","031077"
199208,NA,"Nebraska","Greeley","Thunderstorm Wind","031077"
199208,NA,"Nebraska","Howard","Thunderstorm Wind","031093"
199208,NA,"Nebraska","Howard","Thunderstorm Wind","031093"
199208,NA,"Nebraska","Howard","Thunderstorm Wind","031093"
199208,NA,"Nebraska","Hall","Thunderstorm Wind","031079"
199208,NA,"Nebraska","Cherry","Tornado","031031"
199208,NA,"Nebraska","Hamilton","Thunderstorm Wind","031081"
199205,NA,"Nebraska","Holt","Tornado","031089"
199205,NA,"Nebraska","Holt","Tornado","031089"
199205,NA,"Nebraska","Holt","Tornado","031089"
199205,NA,"Nebraska","Custer","Thunderstorm Wind","031041"
199205,NA,"Nebraska","Custer","Tornado","031041"
199205,NA,"Nebraska","Holt","Tornado","031089"
199205,NA,"Nebraska","Knox","Tornado","031107"
199205,NA,"Nebraska","Knox","Tornado","031107"
199205,NA,"Nebraska","Knox","Tornado","031107"
199205,NA,"Nebraska","Knox","Tornado","031107"
199205,NA,"Nebraska","Howard","Tornado","031093"
199205,NA,"Nebraska","Greeley","Thunderstorm Wind","031077"
199205,NA,"Nebraska","Pierce","Thunderstorm Wind","031139"
199205,NA,"Nebraska","Madison","Thunderstorm Wind","031119"
199205,NA,"Nebraska","Stanton","Thunderstorm Wind","031167"
199205,NA,"Nebraska","Howard","Tornado","031093"
199205,NA,"Nebraska","Dakota","Thunderstorm Wind","031043"
199205,NA,"Nebraska","Butler","Thunderstorm Wind","031023"
199205,NA,"Nebraska","Cedar","Tornado","031027"
199205,NA,"Nebraska","Dixon","Tornado","031051"
199205,NA,"Nebraska","Wayne","Tornado","031179"
199205,NA,"Nebraska","Madison","Thunderstorm Wind","031119"
199205,NA,"Nebraska","Platte","Thunderstorm Wind","031141"
199205,NA,"Nebraska","Thurston","Thunderstorm Wind","031173"
199205,NA,"Nebraska","Washington","Thunderstorm Wind","031177"
199205,NA,"Nebraska","Washington","Thunderstorm Wind","031177"
199205,NA,"Nebraska","Douglas","Thunderstorm Wind","031055"
199205,NA,"Nebraska","Washington","Thunderstorm Wind","031177"
199205,NA,"Nebraska","Johnson","Thunderstorm Wind","031097"
199207,NA,"Nebraska","Lancaster","Thunderstorm Wind","031109"
199207,NA,"Nebraska","Gage","Thunderstorm Wind","031067"
199208,NA,"Nebraska","Nuckolls","Thunderstorm Wind","031129"
199207,NA,"Nebraska","Clay","Thunderstorm Wind","031035"
199207,NA,"Nebraska","Nuckolls","Thunderstorm Wind","031129"
199207,NA,"Nebraska","Seward","Tornado","031159"
199207,NA,"Nebraska","Dawes","Thunderstorm Wind","031045"
199207,NA,"Nebraska","Morrill","Thunderstorm Wind","031123"
199207,NA,"Nebraska","Garden","Tornado","031069"
199207,NA,"Nebraska","Garden","Tornado","031069"
199207,NA,"Nebraska","Hall","Thunderstorm Wind","031079"
199207,NA,"Nebraska","Howard","Thunderstorm Wind","031093"
199207,NA,"Nebraska","Merrick","Thunderstorm Wind","031121"
199207,NA,"Nebraska","Hamilton","Thunderstorm Wind","031081"
199207,NA,"Nebraska","Polk","Thunderstorm Wind","031143"
199207,NA,"Nebraska","York","Thunderstorm Wind","031185"
199207,NA,"Nebraska","Custer","Tornado","031041"
199207,NA,"Nebraska","Buffalo","Thunderstorm Wind","031019"
199206,NA,"Nebraska","Nance","Tornado","031125"
199206,NA,"Nebraska","Nance","Thunderstorm Wind","031125"
199206,NA,"Nebraska","Buffalo","Thunderstorm Wind","031019"
199206,NA,"Nebraska","Hamilton","Thunderstorm Wind","031081"
199206,NA,"Nebraska","Scotts Bluff","Tornado","031157"
199206,NA,"Nebraska","Dawes","Thunderstorm Wind","031045"
199206,NA,"Nebraska","Sheridan","Thunderstorm Wind","031161"
199206,NA,"Nebraska","Sheridan","Thunderstorm Wind","031161"
199206,NA,"Nebraska","Cherry","Thunderstorm Wind","031031"
199206,NA,"Nebraska","Hall","Thunderstorm Wind","031079"
199206,NA,"Nebraska","Hall","Tornado","031079"
199206,NA,"Nebraska","Polk","Tornado","031143"
199206,NA,"Nebraska","Hamilton","Tornado","031081"
199206,NA,"Nebraska","Butler","Thunderstorm Wind","031023"
199206,NA,"Nebraska","Colfax","Tornado","031037"
199206,NA,"Nebraska","Colfax","Tornado","031037"
199207,NA,"Nebraska","Antelope","Thunderstorm Wind","031003"
199207,NA,"Nebraska","Dawson","Thunderstorm Wind","031047"
199207,NA,"Nebraska","Grant","Thunderstorm Wind","031075"
199207,NA,"Nebraska","Sheridan","Tornado","031161"
199207,NA,"Nebraska","Buffalo","Thunderstorm Wind","031019"
199207,NA,"Nebraska","Buffalo","Thunderstorm Wind","031019"
199207,NA,"Nebraska","Buffalo","Thunderstorm Wind","031019"
199207,NA,"Nebraska","Hall","Thunderstorm Wind","031079"
199207,NA,"Nebraska","Hamilton","Thunderstorm Wind","031081"
199207,NA,"Nebraska","Fillmore","Thunderstorm Wind","031059"
199207,NA,"Nebraska","Adams","Thunderstorm Wind","031001"
199207,NA,"Nebraska","Clay","Thunderstorm Wind","031035"
199207,NA,"Nebraska","Seward","Thunderstorm Wind","031159"
199207,NA,"Nebraska","Cedar","Thunderstorm Wind","031027"
199207,NA,"Nebraska","Hooker","Thunderstorm Wind","031091"
199207,NA,"Nebraska","Thomas","Thunderstorm Wind","031171"
199207,NA,"Nebraska","Custer","Thunderstorm Wind","031041"
199207,NA,"Nebraska","Antelope","Tornado","031003"
199207,NA,"Nebraska","Valley","Thunderstorm Wind","031175"
199207,NA,"Nebraska","Greeley","Thunderstorm Wind","031077"
199207,NA,"Nebraska","Box Butte","Tornado","031013"
199207,NA,"Nebraska","Cheyenne","Tornado","031033"
199207,NA,"Nebraska","Thurston","Thunderstorm Wind","031173"
199206,NA,"Nebraska","Burt","Thunderstorm Wind","031021"
199203,NA,"Nebraska","Hall","Hail","031079"
199203,NA,"Nebraska","Kearney","Hail","031099"
199205,NA,"Nebraska","Hayes","Hail","031085"
199207,NA,"Nebraska","Dundy","Hail","031057"
199206,NA,"Nebraska","Saunders","Thunderstorm Wind","031155"
199206,NA,"Nebraska","Sarpy","Thunderstorm Wind","031153"
199206,NA,"Nebraska","Sarpy","Thunderstorm Wind","031153"
199206,NA,"Nebraska","Dodge","Thunderstorm Wind","031053"
199206,NA,"Nebraska","Gage","Thunderstorm Wind","031067"
199206,NA,"Nebraska","Douglas","Thunderstorm Wind","031055"
199206,NA,"Nebraska","Douglas","Thunderstorm Wind","031055"
199206,NA,"Nebraska","Dawes","Thunderstorm Wind","031045"
199206,NA,"Nebraska","Keith","Thunderstorm Wind","031101"
199206,NA,"Nebraska","Sheridan","Tornado","031161"
199206,NA,"Nebraska","Dawes","Tornado","031045"
199206,NA,"Nebraska","Sheridan","Tornado","031161"
199206,NA,"Nebraska","Sheridan","Tornado","031161"
199206,NA,"Nebraska","Dawes","Tornado","031045"
199207,NA,"Nebraska","Red Willow","Thunderstorm Wind","031145"
199207,NA,"Nebraska","Franklin","Tornado","031061"
199206,NA,"Nebraska","Rock","Thunderstorm Wind","031149"
199206,NA,"Nebraska","Rock","Thunderstorm Wind","031149"
199206,NA,"Nebraska","Rock","Tornado","031149"
199206,NA,"Nebraska","Custer","Tornado","031041"
199206,NA,"Nebraska","Custer","Tornado","031041"
199206,NA,"Nebraska","Custer","Tornado","031041"
199206,NA,"Nebraska","Boyd","Tornado","031015"
199206,NA,"Nebraska","Holt","Thunderstorm Wind","031089"
199206,NA,"Nebraska","Boyd","Tornado","031015"
199206,NA,"Nebraska","Holt","Thunderstorm Wind","031089"
199206,NA,"Nebraska","Holt","Thunderstorm Wind","031089"
199206,NA,"Nebraska","Antelope","Thunderstorm Wind","031003"
199206,NA,"Nebraska","Knox","Thunderstorm Wind","031107"
199206,NA,"Nebraska","Antelope","Thunderstorm Wind","031003"
199206,NA,"Nebraska","Douglas","Thunderstorm Wind","031055"
199206,NA,"Nebraska","Cedar","Tornado","031027"
199206,NA,"Nebraska","Saunders","Thunderstorm Wind","031155"
199206,NA,"Nebraska","Clay","Thunderstorm Wind","031035"
199206,NA,"Nebraska","Cuming","Thunderstorm Wind","031039"
199206,NA,"Nebraska","Fillmore","Thunderstorm Wind","031059"
199206,NA,"Nebraska","Polk","Thunderstorm Wind","031143"
199206,NA,"Nebraska","York","Thunderstorm Wind","031185"
199206,NA,"Nebraska","Saunders","Thunderstorm Wind","031155"
199206,NA,"Nebraska","Burt","Tornado","031021"
199206,NA,"Nebraska","Saline","Tornado","031151"
199206,NA,"Nebraska","Dodge","Thunderstorm Wind","031053"
199206,NA,"Nebraska","Colfax","Thunderstorm Wind","031037"
199206,NA,"Nebraska","Saline","Thunderstorm Wind","031151"
199206,NA,"Nebraska","Cuming","Thunderstorm Wind","031039"
199206,NA,"Nebraska","Lancaster","Tornado","031109"
199206,NA,"Nebraska","Lancaster","Thunderstorm Wind","031109"
199206,NA,"Nebraska","Sheridan","Thunderstorm Wind","031161"
199206,NA,"Nebraska","Brown","Thunderstorm Wind","031017"
199206,NA,"Nebraska","Johnson","Tornado","031097"
199206,NA,"Nebraska","Saunders","Thunderstorm Wind","031155"
199206,NA,"Nebraska","Otoe","Tornado","031131"
199206,NA,"Nebraska","Otoe","Thunderstorm Wind","031131"
199206,NA,"Nebraska","Box Butte","Tornado","031013"
199206,NA,"Nebraska","Morrill","Thunderstorm Wind","031123"
